ID,TARGET
267,0.00854124128818512
268,0.0240318179130554
272,0.00886638835072517
274,0.0112343495711684
275,0.00829614419490099
277,0.264697343111038
278,0.295159578323364
280,0.00674484251067042
281,0.0443910211324692
282,0.114466801285744
283,0.010945176705718
284,0.0540486611425877
286,0.0195088107138872
290,0.02540572732687
291,0.0267980061471462
293,0.0341870412230492
295,0.0535249374806881
297,0.00310258637182415
298,0.173583924770355
300,0.00463754311203957
304,0.0038951295427978
305,0.00546572217717767
308,0.00529416278004646
309,0.0122964950278401
310,0.0128067499026656
312,0.0287298690527678
313,0.161101251840591
315,0.00965181645005941
317,0.0202176030725241
318,0.0234674960374832
321,0.0133830048143864
323,0.0882550179958344
325,0.00828642770648003
326,0.0120053421705961
327,0.0231806356459856
328,0.0871325880289078
329,0.0280170831829309
330,0.00385585823096335
331,0.0111038247123361
334,0.0318666584789753
335,0.00772594381123781
336,0.0562961138784885
337,0.00737353134900331
338,0.0240278989076614
339,0.0130138248205185
341,0.26627579331398
343,0.0274690352380276
346,0.00368146342225373
348,0.00418925425037742
350,0.135775625705719
351,0.00546329934149981
352,0.0204136297106743
357,0.0692953765392303
358,0.013915897347033
360,0.00718741584569216
361,0.0121415639296174
364,0.022340064868331
365,0.0254596415907145
366,0.0171726513653994
367,0.0116369407624006
368,0.00748008210211992
370,0.00435531744733453
372,0.00403715157881379
376,0.00285940384492278
377,0.00414498383179307
379,0.0250029824674129
380,0.0145422201603651
381,0.0930734276771545
385,0.020161222666502
386,0.0313010364770889
389,0.0516999885439873
391,0.0643082782626152
392,0.00455197412520647
393,0.0170015431940556
395,0.0201090183109045
396,0.0195308513939381
397,0.00323303765617311
398,0.0200745556503534
399,0.0762756615877151
400,0.0124789411202073
401,0.0140130184590816
403,0.00715496623888612
405,0.0243160333484411
406,0.0204837843775749
409,0.0103972693905234
411,0.0149217555299401
413,0.00494356919080019
418,0.00353210628964007
419,0.0110315764322877
422,0.0197018068283796
424,0.2492935359478
425,0.0228075012564659
427,0.00472804391756654
430,0.00254607247188687
431,0.013342160731554
434,0.0121416440233588
435,0.0254898816347122
437,0.121237434446812
438,0.00305944820865989
439,0.201415970921516
442,0.0124995363876224
446,0.0177618376910686
450,0.0368600785732269
451,0.0147757139056921
452,0.0129883401095867
454,0.00259357714094222
455,0.0051282811909914
463,0.022161353379488
464,0.0138562703505158
465,0.00472060218453407
467,0.153497219085693
468,0.0396508015692234
470,0.0152735663577914
472,0.260098606348038
473,0.0175325237214565
475,0.00600977381691337
476,0.00522896554321051
479,0.0145367607474327
481,0.00529138138517737
483,0.0287770479917526
484,0.00674470840021968
486,0.0299035701900721
487,0.00371349463239312
491,0.0211824681609869
494,0.00945603754371405
495,0.00375628611072898
497,0.0254672206938267
498,0.00803823210299015
499,0.016464676707983
503,0.0182437226176262
504,0.0199239272624254
505,0.00708642322570086
506,0.010578790679574
507,0.0136727355420589
508,0.12688472867012
509,0.0396983474493027
510,0.00950838346034288
511,0.0203164108097553
512,0.0297086723148823
516,0.00407928880304098
518,0.0357523262500763
519,0.0138347269967198
520,0.00744680035859346
521,0.00369880511425436
522,0.00458050798624754
524,0.164749979972839
525,0.00902115739881992
526,0.00454812776297331
528,0.0126198567450047
529,0.0199510268867016
531,0.120382584631443
532,0.224614754319191
534,0.0720885694026947
536,0.0517253056168556
539,0.132245600223541
540,0.0246823839843273
541,0.00371813005767763
542,0.0788846090435982
545,0.011868997476995
546,0.00472875544801354
552,0.0426632054150105
556,0.002858403371647
557,0.00442012399435043
559,0.013291104696691
562,0.0287939198315144
563,0.0175440590828657
565,0.0471039414405823
569,0.00313991238363087
570,0.0993304550647736
574,0.0173373203724623
575,0.00822249613702297
585,0.0104965325444937
589,0.00977542623877525
590,0.019821934401989
592,0.0116536477580667
593,0.0231649316847324
594,0.00883134640753269
595,0.0087544210255146
597,0.00482172518968582
601,0.00409378344193101
603,0.0150976376608014
604,0.00279654189944267
605,0.0258055347949266
607,0.00493979640305042
608,0.0195436552166939
610,0.0204755440354347
612,0.0515592992305756
613,0.0681574568152428
615,0.00571156106889248
616,0.332867711782455
617,0.0421230867505074
619,0.0115597192198038
620,0.135412856936455
621,0.00527568813413382
624,0.0238095913082361
625,0.0118246702477336
628,0.00506426580250263
629,0.204173356294632
630,0.0284483004361391
632,0.0426900424063206
634,0.00256429449655116
637,0.020860243588686
638,0.0226355958729982
642,0.0155006125569344
643,0.00559657951816916
644,0.0773689970374107
646,0.00252029113471508
655,0.0442202016711235
660,0.0177488550543785
664,0.0217249374836683
665,0.0790980607271194
666,0.0037526476662606
670,0.138254791498184
671,0.255547642707825
672,0.00932953879237175
675,0.00317055406048894
676,0.0652038305997849
677,0.02878437936306
678,0.00688108801841736
680,0.0051278630271554
683,0.137192353606224
684,0.0187109168618917
685,0.0342228971421719
691,0.146348625421524
693,0.00282183452509344
696,0.00269752414897084
698,0.00775332096964121
699,0.0130534814670682
700,0.0184859037399292
703,0.00867626909166574
704,0.0353094562888145
705,0.00757552357390523
707,0.1968102902174
709,0.134388163685799
711,0.181405663490295
713,0.0114958640187979
716,0.00363560509867966
719,0.00465778214856982
721,0.00897601526230574
722,0.00646707648411393
723,0.0132454130798578
724,0.00496884202584624
727,0.00278481817804277
728,0.016616839915514
729,0.00372130726464093
733,0.017942039296031
736,0.0200602225959301
739,0.045934621244669
742,0.252803325653076
743,0.0152961174026132
744,0.00504182977601886
745,0.242841675877571
747,0.00801838282495737
749,0.0195515882223845
750,0.0321348458528519
751,0.040031585842371
752,0.00520266592502594
755,0.00551491975784302
756,0.00273919710889459
762,0.023297380656004
763,0.0407969318330288
764,0.0186940710991621
765,0.0163584873080254
766,0.0138512682169676
769,0.0243919566273689
770,0.191084980964661
773,0.00803560856729746
774,0.0469365827739239
776,0.0116945914924145
777,0.0164621528238058
778,0.00701842829585075
779,0.0123794293031096
780,0.00378827285021544
781,0.0224103294312954
786,0.044157974421978
788,0.00834496412426233
794,0.0380380414426327
796,0.203658953309059
801,0.086781732738018
802,0.026541456580162
803,0.00550533831119537
804,0.0037758385296911
805,0.00527999177575111
809,0.03010761924088
810,0.124054573476315
817,0.0151362856850028
819,0.0125384489074349
821,0.0105036273598671
824,0.201581969857216
825,0.0141959963366389
826,0.18150694668293
830,0.0061502899043262
831,0.0333074405789375
832,0.0106378262862563
833,0.0150822941213846
837,0.0224403981119394
839,0.00233696517534554
840,0.00480429828166962
841,0.0344058126211166
842,0.00429234094917774
843,0.00468173576518893
844,0.0449216067790985
845,0.0161715261638165
848,0.0245613288134336
853,0.0309325326234102
854,0.0024234636221081
855,0.00418137991800904
856,0.0183808971196413
861,0.00548029318451881
865,0.0279098153114319
866,0.00278036692179739
867,0.00819112081080675
870,0.00543323205783963
871,0.0732121393084526
872,0.0143166678026319
873,0.0123228896409273
874,0.051179263740778
875,0.00514159118756652
876,0.00465393019840121
879,0.0131597202271223
880,0.00447456957772374
883,0.0167788416147232
884,0.00696829799562693
886,0.0143031757324934
890,0.00398345431312919
892,0.0212221797555685
893,0.0624299086630344
894,0.0684158131480217
895,0.0320031642913818
896,0.0343661718070507
897,0.00499552534893155
899,0.1837337911129
900,0.0105278845876455
901,0.0056407074443996
902,0.221178740262985
905,0.00927323848009109
912,0.047849602997303
914,0.211345195770264
915,0.0372666046023369
917,0.0788074508309364
918,0.00534920487552881
919,0.0119204632937908
921,0.00391200929880142
922,0.0196765288710594
923,0.00457618571817875
926,0.00247164722532034
929,0.010656064376235
930,0.00947253685444593
931,0.061794962733984
937,0.00415497878566384
938,0.0192965809255838
939,0.0266511458903551
941,0.0331199467182159
946,0.00928637199103832
947,0.0589787773787975
950,0.00435002474114299
951,0.00392005918547511
952,0.0178013630211353
953,0.0134713547304273
954,0.0023924910929054
955,0.00835894420742989
956,0.196027845144272
957,0.0375141054391861
960,0.0320843905210495
963,0.193619161844254
966,0.0190580263733864
969,0.023176334798336
971,0.0122459633275867
972,0.00420798035338521
975,0.0140378773212433
980,0.010170272551477
982,0.130314037203789
983,0.00366676645353436
985,0.0982802882790565
987,0.00700193550437689
988,0.00549145136028528
991,0.0135377002879977
992,0.0027840593829751
995,0.202458992600441
996,0.00498912017792463
998,0.00363769219256938
1001,0.189863324165344
1002,0.00846158247441053
1004,0.0112855192273855
1005,0.0334917157888412
1010,0.0036173895932734
1011,0.00261100032366812
1012,0.0037602495867759
1013,0.040937390178442
1014,0.015559365041554
1015,0.0614972747862339
1016,0.013353087939322
1022,0.00327777257189155
1023,0.0335243083536625
1024,0.00404720101505518
1025,0.0200177822262049
1026,0.15771073102951
1028,0.00648239534348249
1029,0.00997548177838326
1032,0.0959851667284966
1034,0.0254562217742205
1036,0.0189930107444525
1037,0.00404905434697866
1039,0.121026329696178
1042,0.0111246509477496
1045,0.0223314184695482
1046,0.0198151897639036
1050,0.0100912870839238
1052,0.0143767269328237
1055,0.01116050966084
1057,0.0084147322922945
1058,0.00373865640722215
1060,0.00356318755075336
1062,0.0104825254529715
1063,0.0204555559903383
1064,0.0384152121841908
1065,0.0142898373305798
1066,0.00778951216489077
1067,0.117416493594646
1068,0.0229942891746759
1070,0.134931623935699
1072,0.0207426678389311
1077,0.241233766078949
1078,0.0154012879356742
1079,0.00377864995971322
1081,0.0273686368018389
1082,0.181207627058029
1093,0.00969188567250967
1094,0.0223774258047342
1102,0.016172343865037
1103,0.0939412415027618
1106,0.00793630443513393
1107,0.206283748149872
1112,0.046926848590374
1113,0.00408242037519813
1114,0.0123904757201672
1116,0.00557130388915539
1118,0.0220538098365068
1120,0.0194187723100185
1121,0.0267475694417953
1128,0.0326462499797344
1130,0.0584280639886856
1132,0.00794452335685492
1135,0.00779261672869325
1138,0.0488282702863216
1139,0.00586395664140582
1141,0.0162963457405567
1143,0.150568664073944
1146,0.0865784659981728
1148,0.0189884528517723
1149,0.0125317377969623
1151,0.0102262608706951
1152,0.0256089586764574
1153,0.0122846337035298
1155,0.0204293932765722
1157,0.00320671475492418
1160,0.0279449950903654
1161,0.00574829475954175
1162,0.0230262875556946
1164,0.0628180503845215
1168,0.016209052875638
1169,0.00486992625519633
1174,0.162944778800011
1176,0.00302592990919948
1177,0.240964487195015
1178,0.012174092233181
1180,0.0146205872297287
1181,0.0365289822220802
1182,0.0392888262867928
1185,0.0175255443900824
1190,0.0094715217128396
1194,0.00482081202790141
1196,0.0259092673659325
1199,0.0159469358623028
1200,0.0184163246303797
1201,0.00758294109255075
1202,0.0225922651588917
1206,0.366358518600464
1207,0.0169824846088886
1208,0.0025045124348253
1212,0.0348263420164585
1216,0.0024709936697036
1219,0.0122822038829327
1221,0.0132776480168104
1222,0.0033833843190223
1225,0.015592647716403
1227,0.0121444072574377
1230,0.0107186771929264
1231,0.0128560652956367
1232,0.010343873873353
1233,0.00305752619169652
1234,0.0627909600734711
1235,0.00806652288883924
1236,0.114976674318314
1237,0.00399194657802582
1238,0.0514073260128498
1239,0.0204006675630808
1240,0.0265620332211256
1241,0.00850641913712025
1244,0.0435085520148277
1245,0.032896850258112
1247,0.0111246509477496
1250,0.0288409665226936
1251,0.00364843546412885
1257,0.0121726812794805
1259,0.00356049533002079
1266,0.0518729723989964
1267,0.234639048576355
1268,0.00484950421378016
1270,0.260063201189041
1272,0.0101046236231923
1273,0.0727429166436195
1276,0.0382443927228451
1278,0.0023917593061924
1279,0.0479016825556755
1283,0.0140365846455097
1284,0.0126651646569371
1286,0.00418077269569039
1289,0.0172518864274025
1290,0.00343755492940545
1292,0.00821985211223364
1293,0.0238429475575686
1294,0.239895686507225
1296,0.0792824551463127
1298,0.00903420709073544
1299,0.124805562198162
1301,0.00419671041890979
1304,0.029459647834301
1306,0.0115115940570831
1308,0.0566302873194218
1310,0.0192693863064051
1311,0.0057486486621201
1312,0.0295582935214043
1315,0.00414007948711514
1318,0.0542506836354733
1319,0.00617525447160006
1320,0.00359916966408491
1323,0.00458878837525845
1324,0.011952699162066
1325,0.0281272921711206
1326,0.00922587886452675
1329,0.206478163599968
1331,0.0660166367888451
1332,0.00772408023476601
1335,0.00377399520948529
1336,0.179346591234207
1338,0.0371969193220139
1340,0.102744817733765
1342,0.00362645834684372
1345,0.0110499821603298
1347,0.00339490314945579
1349,0.0126651646569371
1350,0.0377877578139305
1351,0.00492471596226096
1354,0.00397917535156012
1355,0.00877745356410742
1356,0.0110218320041895
1359,0.0362597368657589
1361,0.343374758958817
1362,0.177575513720512
1363,0.132755890488625
1365,0.00909875798970461
1366,0.0208592787384987
1367,0.0189153850078583
1368,0.00453041633591056
1369,0.00468884687870741
1370,0.0238723531365395
1371,0.0247825346887112
1372,0.144986107945442
1374,0.0103647075593472
1375,0.0989556014537811
1376,0.0458819195628166
1379,0.00433036684989929
1380,0.0132043128833175
1383,0.0189884528517723
1387,0.085442453622818
1388,0.110969498753548
1389,0.0057008508592844
1390,0.0498273782432079
1394,0.0279797818511724
1396,0.184227675199509
1397,0.0447452329099178
1399,0.0163754895329475
1400,0.0284826532006264
1402,0.280571579933167
1403,0.0264739152044058
1404,0.071500264108181
1405,0.0748597159981728
1407,0.0207492113113403
1409,0.0080889193341136
1413,0.00283218757249415
1415,0.029996694996953
1416,0.0223017502576113
1418,0.00449053943157196
1422,0.00307532004080713
1423,0.0027863890863955
1425,0.00466782925650477
1428,0.0128571977838874
1429,0.00804758258163929
1430,0.0189884528517723
1431,0.0465727932751179
1432,0.00527391955256462
1434,0.00281602260656655
1435,0.00401448551565409
1436,0.295922845602036
1438,0.00418178923428059
1443,0.0703865811228752
1445,0.0439209938049316
1446,0.0865887105464935
1453,0.00612048339098692
1456,0.00880240928381681
1458,0.014738816767931
1459,0.00319208856672049
1460,0.0205508433282375
1461,0.227881699800491
1462,0.175264582037926
1463,0.0133385835215449
1466,0.152821779251099
1467,0.0116731384769082
1469,0.10475318133831
1470,0.00381267885677516
1471,0.151590347290039
1473,0.00973409134894609
1476,0.0117885759100318
1477,0.024289445951581
1481,0.0189884528517723
1482,0.0362925678491592
1485,0.106187209486961
1486,0.186931669712067
1490,0.0355132222175598
1491,0.149431750178337
1493,0.00574169820174575
1494,0.0903252363204956
1500,0.0100634880363941
1504,0.0183421038091183
1506,0.00995240919291973
1509,0.0111735099926591
1512,0.0229104794561863
1514,0.013859418220818
1518,0.0110218320041895
1520,0.00394210824742913
1522,0.0523540116846561
1525,0.152524635195732
1526,0.058442760258913
1529,0.172289416193962
1530,0.0399433225393295
1532,0.00426583969965577
1533,0.0182949174195528
1537,0.0246814657002687
1542,0.0276856161653996
1544,0.0353529304265976
1545,0.16276490688324
1546,0.132755890488625
1549,0.141539767384529
1551,0.00413915375247598
1552,0.00422815326601267
1555,0.0189395993947983
1556,0.00346316024661064
1558,0.18168580532074
1560,0.00851034559309483
1561,0.0194689650088549
1562,0.00755951972678304
1563,0.00287037505768239
1566,0.00371069740504026
1568,0.0151893487200141
1570,0.00679585104808211
1575,0.101277396082878
1577,0.0170035753399134
1579,0.00492913229390979
1581,0.0120975412428379
1582,0.144507348537445
1585,0.0518964156508446
1586,0.00390122504904866
1587,0.00722682243213058
1593,0.020603122189641
1597,0.0897526741027832
1599,0.0227811951190233
1608,0.00460031349211931
1609,0.0189884528517723
1612,0.0323689728975296
1615,0.00362992496229708
1616,0.0188356898725033
1618,0.0275824479758739
1619,0.00351270637474954
1624,0.00956939999014139
1625,0.0802429094910622
1627,0.011823077686131
1628,0.177980974316597
1635,0.00369676761329174
1636,0.0744947493076324
1637,0.0131640434265137
1640,0.0160123389214277
1642,0.00596903869882226
1645,0.0271087642759085
1647,0.0163914579898119
1648,0.174746185541153
1650,0.00501600233837962
1651,0.0568150170147419
1653,0.0114731444045901
1654,0.00344202038832009
1655,0.0094924857839942
1656,0.0360335148870945
1657,0.10078202188015
1659,0.131967216730118
1661,0.15863199532032
1662,0.023248253390193
1663,0.116244286298752
1664,0.0359104499220848
1671,0.0127764558419585
1673,0.0189884528517723
1674,0.0205109175294638
1678,0.00467104045674205
1680,0.0183720886707306
1682,0.0272272545844316
1687,0.00283130421303213
1689,0.00476342346519232
1690,0.0134011814370751
1691,0.0162216424942017
1692,0.0336504317820072
1696,0.00883140508085489
1701,0.076324000954628
1702,0.0181886032223701
1705,0.0107041848823428
1707,0.0212192572653294
1711,0.0168303977698088
1714,0.0500372722744942
1715,0.160847544670105
1716,0.0435927249491215
1717,0.00641696620732546
1719,0.00412398390471935
1723,0.00439326837658882
1725,0.00366724212653935
1726,0.266558915376663
1728,0.00244520860724151
1730,0.00606968952342868
1731,0.00382866617292166
1736,0.00746888900175691
1742,0.212829232215881
1745,0.130813077092171
1747,0.178385213017464
1749,0.0174156669527292
1750,0.0709282234311104
1751,0.0042999554425478
1752,0.0289858300238848
1753,0.213312238454819
1754,0.014819273725152
1758,0.120650038123131
1759,0.0151561740785837
1760,0.00548854051157832
1761,0.01116050966084
1763,0.0443859323859215
1765,0.0826564729213715
1767,0.0582556277513504
1768,0.00426914030686021
1769,0.00770280882716179
1774,0.0251976158469915
1775,0.0703247785568237
1776,0.00230789370834827
1777,0.0211991537362337
1779,0.027422659099102
1780,0.00436457386240363
1783,0.00459757633507252
1784,0.00781513843685389
1785,0.0082355560734868
1789,0.0124715510755777
1790,0.0510028563439846
1792,0.00832513906061649
1793,0.055905893445015
1795,0.0113694248721004
1796,0.0104902200400829
1798,0.0313819348812103
1802,0.00786358211189508
1803,0.0385002084076405
1805,0.0042826714925468
1806,0.0574966408312321
1809,0.0140553573146462
1810,0.00262769591063261
1812,0.0160380471497774
1813,0.0645404160022736
1814,0.119026601314545
1815,0.0214904807507992
1817,0.0195765625685453
1818,0.0419317111372948
1819,0.0201238710433245
1820,0.010410494171083
1821,0.196738511323929
1823,0.0553466193377972
1826,0.0164055861532688
1827,0.0144162932410836
1829,0.20421139895916
1831,0.00456371530890465
1833,0.0353146381676197
1834,0.00655029295012355
1837,0.0266404654830694
1838,0.0034500362817198
1839,0.00485236290842295
1840,0.0191825106739998
1841,0.0181559883058071
1842,0.0229775570333004
1844,0.0205807872116566
1845,0.00907969009131193
1846,0.00243504904210567
1847,0.00375783513300121
1850,0.00376235996372998
1851,0.0268098711967468
1852,0.00242863013409078
1860,0.0382359139621258
1862,0.0404811203479767
1864,0.139662057161331
1865,0.0105877723544836
1866,0.019570367410779
1867,0.0418329201638699
1870,0.0216313228011131
1871,0.023637056350708
1872,0.00854970049113035
1873,0.00390211283229291
1874,0.0692494660615921
1876,0.0257214475423098
1878,0.0319024845957756
1879,0.136981502175331
1884,0.0177860204130411
1885,0.00537031842395663
1888,0.019841693341732
1893,0.00857360940426588
1897,0.0307335034012794
1901,0.0149240391328931
1902,0.0109315719455481
1903,0.00390039896592498
1905,0.0417433232069016
1907,0.00607987027615309
1908,0.250303775072098
1919,0.142711102962494
1921,0.186018988490105
1926,0.00972053594887257
1928,0.010086115449667
1930,0.140730574727058
1933,0.0279377214610577
1934,0.0184174943715334
1935,0.0692569315433502
1939,0.180981129407883
1940,0.0128571977838874
1942,0.00723031256347895
1943,0.00602136924862862
1945,0.0121614942327142
1946,0.0380877554416656
1948,0.0307612586766481
1949,0.0129861086606979
1952,0.0201755966991186
1953,0.0308518428355455
1955,0.0125710256397724
1959,0.0243955943733454
1963,0.0120234321802855
1965,0.0173884183168411
1967,0.01116050966084
1968,0.0218229629099369
1969,0.00419536931440234
1970,0.0549344718456268
1973,0.0112832589074969
1977,0.308684438467026
1978,0.00450086174532771
1979,0.00405368348583579
1988,0.0254577714949846
1991,0.024361427873373
1994,0.00263492134399712
1996,0.00558648258447647
1997,0.0245806202292442
1998,0.00577075593173504
2000,0.194336503744125
2002,0.012155887670815
2004,0.0341503210365772
2007,0.0403915755450726
2008,0.0119024207815528
2010,0.00444286270067096
2011,0.0392418466508389
2012,0.04936508461833
2015,0.0102083934471011
2018,0.00344341597519815
2019,0.00397088704630733
2023,0.0311949998140335
2024,0.0609189383685589
2026,0.0088625168427825
2028,0.00628280360251665
2029,0.0150650423020124
2031,0.0105141932144761
2033,0.0277649965137243
2034,0.101273581385612
2037,0.143324181437492
2038,0.01116050966084
2039,0.0089361472055316
2040,0.00343208690173924
2042,0.0108546167612076
2045,0.0176455471664667
2048,0.0314646326005459
2049,0.0213851723819971
2050,0.0187124311923981
2057,0.0436096861958504
2061,0.0260269455611706
2063,0.0503991991281509
2067,0.015874894335866
2069,0.0182372964918613
2070,0.0133385835215449
2072,0.256641626358032
2073,0.0526122003793716
2075,0.0140488119795918
2076,0.0620945133268833
2081,0.0162247847765684
2082,0.0743153691291809
2084,0.140259221196175
2085,0.128351211547852
2086,0.0256089586764574
2088,0.0193482935428619
2092,0.0907221287488937
2093,0.0109143350273371
2094,0.00499790487810969
2096,0.0942737236618996
2102,0.0206342861056328
2103,0.103803507983685
2104,0.0445180013775826
2108,0.124039329588413
2109,0.0469206944108009
2111,0.0372362658381462
2113,0.0280393678694963
2116,0.0383616387844086
2117,0.0252946000546217
2118,0.0177213102579117
2119,0.0146878426894546
2120,0.00372980628162622
2121,0.0159171894192696
2124,0.0808805078268051
2125,0.0224129687994719
2126,0.00743521424010396
2127,0.19227921962738
2131,0.00229391967877746
2133,0.0441880561411381
2134,0.0414972715079784
2136,0.00976842641830444
2137,0.0692769885063171
2139,0.03567174077034
2144,0.00286939111538231
2145,0.0185653958469629
2146,0.0823862850666046
2149,0.0299390107393265
2150,0.00479164114221931
2151,0.0799990147352219
2152,0.0128718698397279
2153,0.00363001809455454
2157,0.0663971900939941
2158,0.0136026786640286
2159,0.00442279595881701
2161,0.0037718943785876
2163,0.00457943603396416
2166,0.0461388528347015
2169,0.00924527831375599
2171,0.0922635272145271
2177,0.0143389785662293
2179,0.0769517943263054
2182,0.00256647984497249
2184,0.142761930823326
2185,0.0247958656400442
2186,0.0128008788451552
2187,0.0048051169142127
2188,0.0177017655223608
2189,0.00538183329626918
2190,0.14659221470356
2194,0.0053205443546176
2195,0.0126413060352206
2196,0.0221357941627502
2198,0.128242164850235
2199,0.0184567607939243
2200,0.00460062129423022
2201,0.00865792669355869
2203,0.0664783418178558
2208,0.0099078631028533
2209,0.0201543904840946
2210,0.0140699036419392
2211,0.00387805351056159
2213,0.00970223918557167
2214,0.00772119360044599
2215,0.170085713267326
2216,0.00412754621356726
2218,0.00687417993322015
2222,0.0258972868323326
2224,0.00268488610163331
2229,0.00438316445797682
2230,0.00621643010526896
2234,0.0481934994459152
2235,0.0174450092017651
2237,0.0116226086392999
2239,0.00473970361053944
2241,0.00577849568799138
2242,0.0046363789588213
2243,0.00713064940646291
2244,0.00359160220250487
2245,0.00341139547526836
2248,0.0551063269376755
2251,0.00562583794817328
2253,0.18086813390255
2254,0.00570098031312227
2257,0.00364202237688005
2261,0.0605508424341679
2262,0.013935836032033
2266,0.00864121597260237
2269,0.00450935168191791
2275,0.0100983772426844
2278,0.00895703304558992
2279,0.00609070574864745
2283,0.00614197133108974
2284,0.0367161110043526
2285,0.00449773482978344
2286,0.00248746201395988
2287,0.0705681964755058
2289,0.10996487736702
2290,0.12070219963789
2291,0.0256089586764574
2293,0.0120988925918937
2300,0.0382868945598602
2301,0.00481573864817619
2302,0.268245041370392
2303,0.0148687325417995
2304,0.00316574866883457
2305,0.0430453941226006
2306,0.0296279359608889
2307,0.0323689728975296
2308,0.13470570743084
2311,0.035218320786953
2313,0.0427771732211113
2315,0.00269625848159194
2316,0.0346291325986385
2318,0.170953944325447
2322,0.0101389838382602
2323,0.0112881269305944
2325,0.0346900001168251
2327,0.01650027371943
2328,0.0695064067840576
2329,0.0777997076511383
2330,0.0137141328305006
2332,0.00375357666052878
2333,0.00757735967636108
2334,0.0549009963870049
2337,0.0360340960323811
2338,0.0661702305078506
2341,0.125068783760071
2344,0.0384152121841908
2345,0.00959580671042204
2347,0.0069978516548872
2348,0.019689129665494
2349,0.00358884898014367
2350,0.00684671103954315
2351,0.0221530571579933
2358,0.0286093577742577
2359,0.0650994926691055
2361,0.0187895242124796
2363,0.016993448138237
2364,0.00767937675118446
2366,0.0816981643438339
2369,0.00492466008290648
2370,0.173413500189781
2373,0.0410867184400558
2375,0.00950939860194921
2377,0.0353070385754108
2384,0.0594735741615295
2385,0.0103566506877542
2386,0.0549542792141438
2387,0.00233716750517488
2388,0.033389687538147
2392,0.0216007363051176
2393,0.0173401217907667
2394,0.0189884528517723
2395,0.0197905693203211
2396,0.0231897626072168
2397,0.0356029160320759
2400,0.0189884528517723
2401,0.0112174227833748
2403,0.0228851586580276
2407,0.0998571813106537
2408,0.0391558334231377
2410,0.0105812409892678
2414,0.119631610810757
2416,0.213537216186523
2421,0.00431848969310522
2422,0.0384152121841908
2423,0.0474382191896439
2425,0.0255352184176445
2430,0.0162045676261187
2433,0.0134849930182099
2434,0.0279618948698044
2437,0.0237932559102774
2438,0.00826717540621758
2439,0.0510418638586998
2440,0.0767165422439575
2442,0.0170770473778248
2444,0.0149953812360764
2449,0.0120917530730367
2456,0.0152570800855756
2458,0.0270387269556522
2462,0.0212312396615744
2463,0.0127098979428411
2464,0.00475892005488276
2465,0.00795219745486975
2466,0.00578362075611949
2470,0.134483143687248
2476,0.0104258572682738
2478,0.0248250253498554
2482,0.192547172307968
2483,0.0107938200235367
2484,0.143853962421417
